section,length,d,bond_dim,trial,sample_size,method,K,error_spec,error_fro,p_true,abs_error,sq_error
amplitude,,,,,1000,qae,32,,,0.15,0.0005394302255168626,2.9098496820117323e-07
amplitude,,,,,1000,classical,0,,,0.15,0.010000000000000009,0.00010000000000000018
amplitude,,,,,1000,qae,1,,,0.15,0.002017619741524146,4.070789421387961e-06
amplitude,,,,,1000,qae,2,,,0.15,0.005030226330606263,2.5303176937124554e-05
amplitude,,,,,1000,qae,4,,,0.15,0.000595047770762247,3.540818494891197e-07
amplitude,,,,,1000,qae,8,,,0.15,0.0002812925756693341,7.912551312668804e-08
amplitude,,,,,1000,qae,16,,,0.15,0.001029988098510154,1.0608754830725625e-06
amplitude,,,,,1000,qae,32,,,0.15,0.0008567483898658246,7.340178035376829e-07
amplitude,,,,,1000,classical,0,,,0.15,0.009999999999999981,9.999999999999963e-05
amplitude,,,,,1000,qae,1,,,0.15,0.00278190636343123,7.739003014899172e-06
amplitude,,,,,1000,qae,2,,,0.15,0.0054844706856137515,3.0079418701356573e-05
amplitude,,,,,1000,qae,4,,,0.15,0.00224435334117859,5.0371219200595e-06
amplitude,,,,,1000,qae,8,,,0.15,0.00035283815194100954,1.2449476146514694e-07
amplitude,,,,,1000,qae,16,,,0.15,0.000517520120502879,2.678270751253144e-07
amplitude,,,,,1000,qae,32,,,0.15,3.589082311358793e-05,1.2881511837708577e-09
amplitude,,,,,1000,classical,0,,,0.15,0.0030000000000000027,9.000000000000015e-06
amplitude,,,,,1000,qae,1,,,0.15,0.006780603180936706,4.597657949732898e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0010606557360869628,1.124990590494177e-06
amplitude,,,,,1000,qae,4,,,0.15,0.0010709764475106687,1.1469905511225721e-06
amplitude,,,,,1000,qae,8,,,0.15,7.810098989366465e-05,6.099764622370308e-09
amplitude,,,,,1000,qae,16,,,0.15,0.0005168331984654051,2.671165550359808e-07
amplitude,,,,,1000,qae,32,,,0.15,0.00017999986074410113,3.23999498678958e-08
amplitude,,,,,1000,classical,0,,,0.15,0.009000000000000008,8.100000000000014e-05
amplitude,,,,,1000,qae,1,,,0.15,0.004442779533520597,1.973828998346949e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0013189763001320298,1.7396984803099783e-06
amplitude,,,,,1000,qae,4,,,0.15,0.002687192596063398,7.221004048337944e-06
amplitude,,,,,1000,qae,8,,,0.15,0.000868655363171017,7.545621399657714e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0010427890909761595,1.087409088258885e-06
amplitude,,,,,1000,qae,32,,,0.15,0.0008119871335823814,6.593231051033321e-07
amplitude,,,,,1000,classical,0,,,0.15,0.011999999999999983,0.0001439999999999996
amplitude,,,,,1000,qae,1,,,0.15,0.007157935119982778,5.123603518188287e-05
amplitude,,,,,1000,qae,2,,,0.15,0.005363479515527847,2.876691251348683e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0009271224315279825,8.595560030423585e-07
amplitude,,,,,1000,qae,8,,,0.15,0.0014144462970697713,2.000658327294388e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0003683388052246883,1.3567347543435087e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0005445706640014869,2.9655720809102035e-07
amplitude,,,,,1000,classical,0,,,0.15,0.0020000000000000018,4.0000000000000074e-06
amplitude,,,,,1000,qae,1,,,0.15,0.019978658640037422,0.00039914680105514194
amplitude,,,,,1000,qae,2,,,0.15,0.007809035130448949,6.098102966858584e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0019158513502443575,3.6704863962331277e-06
amplitude,,,,,1000,qae,8,,,0.15,0.0009791287504226642,9.586931099042478e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0009944149065629626,9.888610063946256e-07
amplitude,,,,,1000,qae,32,,,0.15,8.01579363001459e-05,6.4252947518982464e-09
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.004349129510097527,1.8914927495601154e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0009545890907579624,9.112403321941133e-07
amplitude,,,,,1000,qae,4,,,0.15,8.218587745911776e-07,6.754518453725121e-13
amplitude,,,,,1000,qae,8,,,0.15,0.0005014361934635447,2.5143825611520946e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0007052593972892429,4.973908174647862e-07
amplitude,,,,,1000,qae,32,,,0.15,1.7409107013394154e-05,3.030770070038095e-10
amplitude,,,,,1000,classical,0,,,0.15,0.008000000000000007,6.400000000000012e-05
amplitude,,,,,1000,qae,1,,,0.15,0.012231957129499343,0.00014962077521790982
amplitude,,,,,1000,qae,2,,,0.15,0.0007337624693356248,5.384073614055138e-07
amplitude,,,,,1000,qae,4,,,0.15,0.0037337453100204365,1.3940854040099605e-05
amplitude,,,,,1000,qae,8,,,0.15,0.00013372839059949682,1.7883282452331587e-08
amplitude,,,,,1000,qae,16,,,0.15,0.0003180747357310332,1.0117153751036659e-07
amplitude,,,,,1000,qae,32,,,0.15,0.00033416279975254093,1.1166477673845677e-07
amplitude,,,,,1000,classical,0,,,0.15,0.017000000000000015,0.0002890000000000005
amplitude,,,,,1000,qae,1,,,0.15,0.022831335368990513,0.0005212698747313172
amplitude,,,,,1000,qae,2,,,0.15,0.012414739198352925,0.00015412574936312065
amplitude,,,,,1000,qae,4,,,0.15,0.0003352195115052803,1.1237212089383874e-07
amplitude,,,,,1000,qae,8,,,0.15,0.0024397918477610803,5.952584260401426e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0006038771991807579,3.646676716903967e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0001392622594404147,1.9393976904449374e-08
amplitude,,,,,1000,classical,0,,,0.15,0.022999999999999993,0.0005289999999999996
amplitude,,,,,1000,qae,1,,,0.15,0.020748068259720004,0.0004304823365100007
amplitude,,,,,1000,qae,2,,,0.15,0.0044011363285738625,1.937000098269262e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0018111845805423576,3.280389584794396e-06
amplitude,,,,,1000,qae,8,,,0.15,0.0029113683786290145,8.476065836080938e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0010122153327619121,1.0245798798783084e-06
amplitude,,,,,1000,qae,32,,,0.15,0.00015879618386896444,2.5216228011345962e-08
amplitude,,,,,1000,classical,0,,,0.15,0.0020000000000000018,4.0000000000000074e-06
amplitude,,,,,1000,qae,1,,,0.15,0.008345191890641146,6.964222769162274e-05
amplitude,,,,,1000,qae,2,,,0.15,0.003864908370391884,1.493751671152525e-05
amplitude,,,,,1000,qae,4,,,0.15,0.00021982221902933086,4.832180797897911e-08
amplitude,,,,,1000,qae,8,,,0.15,0.0003991252796911593,1.5930098888854613e-07
amplitude,,,,,1000,qae,16,,,0.15,0.00046612403528306645,2.1727161626856937e-07
amplitude,,,,,1000,qae,32,,,0.15,7.904092655947048e-05,6.247468071379606e-09
amplitude,,,,,1000,classical,0,,,0.15,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.15,0.004546419636265453,2.0669931509020094e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0029826768597792097,8.896361249862368e-06
amplitude,,,,,1000,qae,4,,,0.15,0.0025572279148506627,6.539414608491468e-06
amplitude,,,,,1000,qae,8,,,0.15,0.0012308027965020063,1.514875523877159e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0012275844676137015,1.506963625126415e-06
amplitude,,,,,1000,qae,32,,,0.15,0.0008598817518201685,7.393966271133218e-07
amplitude,,,,,1000,classical,0,,,0.15,0.011999999999999983,0.0001439999999999996
amplitude,,,,,1000,qae,1,,,0.15,0.00636374151046723,4.0497206012043744e-05
amplitude,,,,,1000,qae,2,,,0.15,0.00034138548522077983,1.1654404951942728e-07
amplitude,,,,,1000,qae,4,,,0.15,0.0035377900983878108,1.2515958780250835e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0011874619386854357,1.4100658558265735e-06
amplitude,,,,,1000,qae,16,,,0.15,0.000593325417957008,3.520350515938582e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0002869207443710886,8.232351355045958e-08
amplitude,,,,,1000,classical,0,,,0.15,0.017999999999999988,0.0003239999999999996
amplitude,,,,,1000,qae,1,,,0.15,0.008640378892658895,7.465614740870536e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0024805279872748554,6.153019095653845e-06
amplitude,,,,,1000,qae,4,,,0.15,0.0033170612938635546,1.100289562724776e-05
amplitude,,,,,1000,qae,8,,,0.15,1.6247764057480962e-05,2.639898368675702e-10
amplitude,,,,,1000,qae,16,,,0.15,0.00022821316338778042,5.208124794345776e-08
amplitude,,,,,1000,qae,32,,,0.15,0.00020776979605641177,4.316828815332294e-08
amplitude,,,,,1000,classical,0,,,0.15,0.0010000000000000009,1.0000000000000019e-06
amplitude,,,,,1000,qae,1,,,0.15,0.0061209481745386485,3.746600655538801e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0025244233127421356,6.372713061915978e-06
amplitude,,,,,1000,qae,4,,,0.15,0.003885621804051359,1.5098056804119338e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0030520333910335207,9.31490781998357e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0010493343091791396,1.1011024924204621e-06
amplitude,,,,,1000,qae,32,,,0.15,0.00038621203572519747,1.491597365390012e-07
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.006241188724269708,3.895243669195135e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0007071819296497472,5.0010628162314e-07
amplitude,,,,,1000,qae,4,,,0.15,0.0002136830094027209,4.5660428507403305e-08
amplitude,,,,,1000,qae,8,,,0.15,0.002469336177831627,6.097621159148108e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0005116092176769005,2.617439916119701e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0003903154540510767,1.5234615367109817e-07
amplitude,,,,,1000,classical,0,,,0.15,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.15,0.00407411185841447,1.6598387434873405e-05
amplitude,,,,,1000,qae,2,,,0.15,0.010037011401160367,0.0001007415978670232
amplitude,,,,,1000,qae,4,,,0.15,0.001085526474246118,1.1783677262892078e-06
amplitude,,,,,1000,qae,8,,,0.15,0.00024039815912316187,5.7791274909805056e-08
amplitude,,,,,1000,qae,16,,,0.15,0.0001359902686911274,1.8493353178685027e-08
amplitude,,,,,1000,qae,32,,,0.15,7.342211979732838e-05,5.39080767553324e-09
amplitude,,,,,1000,classical,0,,,0.15,0.012999999999999984,0.00016899999999999958
amplitude,,,,,1000,qae,1,,,0.15,0.0005069442183196216,2.569924404876921e-07
amplitude,,,,,1000,qae,2,,,0.15,0.001606280916260916,2.5801383819440075e-06
amplitude,,,,,1000,qae,4,,,0.15,0.0054160326780847146,2.9333409970081485e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0002608787452443029,6.805771972024188e-08
amplitude,,,,,1000,qae,16,,,0.15,0.00020260431287971725,4.104850759746236e-08
amplitude,,,,,1000,qae,32,,,0.15,0.00018264887027671928,3.336060981336183e-08
amplitude,,,,,1000,classical,0,,,0.15,0.019000000000000017,0.00036100000000000064
amplitude,,,,,1000,qae,1,,,0.15,0.009795870077392882,9.595907057316123e-05
amplitude,,,,,1000,qae,2,,,0.15,0.006637336197581473,4.4054231799725284e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0032827661750190473,1.0776553759849187e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0003281184088204936,1.0766169020689256e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0006779332170293861,4.5959344675181274e-07
amplitude,,,,,1000,qae,32,,,0.15,0.00024274273439386929,5.892403510101257e-08
amplitude,,,,,1000,classical,0,,,0.15,0.0030000000000000027,9.000000000000015e-06
amplitude,,,,,1000,qae,1,,,0.15,0.015212444273296793,0.00023141846076816041
amplitude,,,,,1000,qae,2,,,0.15,0.0038079313661973646,1.4500341289669728e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0016135142194548535,2.6034281363830054e-06
amplitude,,,,,1000,qae,8,,,0.15,0.0022360044136097434,4.999715737682252e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0011679138888263108,1.3640228517133961e-06
amplitude,,,,,1000,qae,32,,,0.15,3.4778096903165245e-05,1.209516024205952e-09
amplitude,,,,,1000,classical,0,,,0.15,0.014999999999999986,0.00022499999999999956
amplitude,,,,,1000,qae,1,,,0.15,0.006366190629220947,4.0528383127580594e-05
amplitude,,,,,1000,qae,2,,,0.15,0.002140478938607665,4.581650086622996e-06
amplitude,,,,,1000,qae,4,,,0.15,0.0037201710558878442,1.3839672685065678e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0004208899321903603,1.771483350192061e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0003707523863245854,1.3745733196537461e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0003599180495599541,1.2954100239904158e-07
amplitude,,,,,1000,classical,0,,,0.15,0.012999999999999984,0.00016899999999999958
amplitude,,,,,1000,qae,1,,,0.15,0.0028562596346737856,8.158219100666828e-06
amplitude,,,,,1000,qae,2,,,0.15,0.005415020609383953,2.9322448200052953e-05
amplitude,,,,,1000,qae,4,,,0.15,0.004719263554110981,2.2271448493160203e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0014234121292854562,2.0261020897969566e-06
amplitude,,,,,1000,qae,16,,,0.15,0.00030702692974240997,9.426553558705075e-08
amplitude,,,,,1000,qae,32,,,0.15,0.0004928322864925505,2.4288366260947537e-07
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.007156667889093166,5.1217895274777227e-05
amplitude,,,,,1000,qae,2,,,0.15,5.4116647981439225e-06,2.92861158874701e-11
amplitude,,,,,1000,qae,4,,,0.15,0.0021613177537073147,4.671294432490433e-06
amplitude,,,,,1000,qae,8,,,0.15,4.6593074498169074e-05,2.1709145911919332e-09
amplitude,,,,,1000,qae,16,,,0.15,0.0012818934266738136,1.6432507573495317e-06
amplitude,,,,,1000,qae,32,,,0.15,0.00028033590094062033,7.85882173561893e-08
amplitude,,,,,1000,classical,0,,,0.15,0.012999999999999984,0.00016899999999999958
amplitude,,,,,1000,qae,1,,,0.15,0.008980776700232701,8.065435013944256e-05
amplitude,,,,,1000,qae,2,,,0.15,0.001682378539765994,2.8303975510651586e-06
amplitude,,,,,1000,qae,4,,,0.15,0.004310375910842712,1.857934049277314e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0014046095385215618,1.9729279557057547e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0009338354571114538,8.720486609585578e-07
amplitude,,,,,1000,qae,32,,,0.15,0.00019257501044225855,3.708513464683599e-08
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.006472061755869396,4.188758337178725e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0033318105726602987,1.1100961692090947e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0004593735363275786,2.110240458781052e-07
amplitude,,,,,1000,qae,8,,,0.15,0.00041816775382177984,1.7486427033635268e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0007154940443067914,5.119317274384888e-07
amplitude,,,,,1000,qae,32,,,0.15,8.217279327202287e-05,6.752367954126607e-09
amplitude,,,,,1000,classical,0,,,0.15,0.013000000000000012,0.0001690000000000003
amplitude,,,,,1000,qae,1,,,0.15,0.022497836149786704,0.0005061526314226495
amplitude,,,,,1000,qae,2,,,0.15,0.0005778875174133336,3.3395398278214587e-07
amplitude,,,,,1000,qae,4,,,0.15,0.0008646418423036151,7.476055154621895e-07
amplitude,,,,,1000,qae,8,,,0.15,0.0020672312712743945,4.27344512893475e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0012048300599241946,1.4516154732969383e-06
amplitude,,,,,1000,qae,32,,,0.15,0.0008443850711498113,7.129861483806719e-07
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.013174142222757146,0.0001735580233054326
amplitude,,,,,1000,qae,2,,,0.15,0.004114385249789382,1.6928165983684433e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0006633643085532936,4.4005220586238937e-07
amplitude,,,,,1000,qae,8,,,0.15,0.00028624094010459844,8.193387579196431e-08
amplitude,,,,,1000,qae,16,,,0.15,0.00039759195048763574,1.580793590925626e-07
amplitude,,,,,1000,qae,32,,,0.15,3.677247067249145e-05,1.352214599359244e-09
amplitude,,,,,1000,classical,0,,,0.15,0.021999999999999992,0.0004839999999999996
amplitude,,,,,1000,qae,1,,,0.15,0.01532780637327355,0.00023494164821656526
amplitude,,,,,1000,qae,2,,,0.15,0.0015853836891779605,2.51344144191152e-06
amplitude,,,,,1000,qae,4,,,0.15,0.000911755811245446,8.312986593398414e-07
amplitude,,,,,1000,qae,8,,,0.15,0.00048525466205431855,2.3547208704545092e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0006203618487740925,3.8484882341441e-07
amplitude,,,,,1000,qae,32,,,0.15,9.894218556585899e-05,9.789556084548874e-09
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.014531004359438937,0.0002111500876940334
amplitude,,,,,1000,qae,2,,,0.15,0.006535216589572401,4.2709055872622325e-05
amplitude,,,,,1000,qae,4,,,0.15,0.005816929759419082,3.383667182601534e-05
amplitude,,,,,1000,qae,8,,,0.15,0.00017712078693429834,3.1371773164225105e-08
amplitude,,,,,1000,qae,16,,,0.15,0.0006098004173391292,3.718565489869761e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0002526220208199925,6.381788540317674e-08
amplitude,,,,,1000,classical,0,,,0.15,0.0030000000000000027,9.000000000000015e-06
amplitude,,,,,1000,qae,1,,,0.15,0.006909616301078475,4.7742797428129386e-05
amplitude,,,,,1000,qae,2,,,0.15,0.003787817050037612,1.4347558004555636e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0030365775289528385,9.220803089341327e-06
amplitude,,,,,1000,qae,8,,,0.15,0.001505441652322359,2.2663545685470744e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0008959305719418442,8.026915897400401e-07
amplitude,,,,,1000,qae,32,,,0.15,0.0004315910721688909,1.8627085357589281e-07
amplitude,,,,,1000,classical,0,,,0.15,0.017000000000000015,0.0002890000000000005
amplitude,,,,,1000,qae,1,,,0.15,0.017359753414439183,0.0003013610386101329
amplitude,,,,,1000,qae,2,,,0.15,0.008913031984471853,7.944213915621826e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0019209108269057917,3.6898984049238925e-06
amplitude,,,,,1000,qae,8,,,0.15,0.0029981483509155527,8.988893534097649e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0007425861113187493,5.514341327235019e-07
amplitude,,,,,1000,qae,32,,,0.15,0.00038297749001808823,1.4667175786055487e-07
amplitude,,,,,1000,classical,0,,,0.15,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.15,0.005049130480911851,2.549371861327314e-05
amplitude,,,,,1000,qae,2,,,0.15,0.006347078041035931,4.0285399659000506e-05
amplitude,,,,,1000,qae,4,,,0.15,0.000404224097281497,1.6339712082304114e-07
amplitude,,,,,1000,qae,8,,,0.15,0.0008913207444497251,7.944526694864122e-07
amplitude,,,,,1000,qae,16,,,0.15,0.00015338204112255727,2.352605053892185e-08
amplitude,,,,,1000,qae,32,,,0.15,0.00037490230032213856,1.4055173478683097e-07
amplitude,,,,,1000,classical,0,,,0.15,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.15,0.0005174005773112555,2.677033574020205e-07
amplitude,,,,,1000,qae,2,,,0.15,0.0062195182525632,3.8682407293966796e-05
amplitude,,,,,1000,qae,4,,,0.15,0.00027486018320502237,7.554812031149847e-08
amplitude,,,,,1000,qae,8,,,0.15,0.0005414831443962542,2.932039956652547e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0015824187967119763,2.504049248187379e-06
amplitude,,,,,1000,qae,32,,,0.15,0.00022793299302345527,5.1953449308630506e-08
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.024196274345985785,0.0005854596922262098
amplitude,,,,,1000,qae,2,,,0.15,0.00105431454823407,1.1115791666180108e-06
amplitude,,,,,1000,qae,4,,,0.15,0.003934244199307435,1.54782774197842e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0007112352180544124,5.058555354009075e-07
amplitude,,,,,1000,qae,16,,,0.15,0.00044306088154702494,1.9630294475722688e-07
amplitude,,,,,1000,qae,32,,,0.15,0.00010731559745894015,1.151663745796928e-08
amplitude,,,,,1000,classical,0,,,0.15,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.15,0.017389832075675876,0.00030240625962020556
amplitude,,,,,1000,qae,2,,,0.15,0.005788147050810322,3.350264628180422e-05
amplitude,,,,,1000,qae,4,,,0.15,0.0037573694136617264,1.4117824910720666e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0015787549841859705,2.492467300092044e-06
amplitude,,,,,1000,qae,16,,,0.15,0.00023424900102300694,5.487259448027671e-08
amplitude,,,,,1000,qae,32,,,0.15,0.00034925549022044033,1.219793974491201e-07
amplitude,,,,,1000,classical,0,,,0.15,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.15,0.0018872230112564614,3.5616106942159057e-06
amplitude,,,,,1000,qae,2,,,0.15,0.0026049687267853117,6.785862067529487e-06
amplitude,,,,,1000,qae,4,,,0.15,0.003259910076821637,1.0627013708963252e-05
amplitude,,,,,1000,qae,8,,,0.15,0.0008180258613853797,6.691663098952924e-07
amplitude,,,,,1000,qae,16,,,0.15,0.0014632227611178772,2.1410208486534242e-06
amplitude,,,,,1000,qae,32,,,0.15,0.00038513117804703234,1.4832602430389492e-07
amplitude,,,,,1000,classical,0,,,0.15,0.015000000000000013,0.0002250000000000004
amplitude,,,,,1000,qae,1,,,0.15,0.004453469181396386,1.9833387749647394e-05
amplitude,,,,,1000,qae,2,,,0.15,0.0013048072947786926,1.70252207650769e-06
amplitude,,,,,1000,qae,4,,,0.15,0.0006852434781040029,4.695586242840711e-07
amplitude,,,,,1000,qae,8,,,0.15,0.0022722546280354583,5.163141094628559e-06
amplitude,,,,,1000,qae,16,,,0.15,0.0007535974135614021,5.679090617264349e-07
amplitude,,,,,1000,qae,32,,,0.15,7.359928363601109e-05,5.41685455173401e-09
amplitude,,,,,1000,classical,0,,,0.15,0.022999999999999993,0.0005289999999999996
